CANCER_TYPE	DNDS_HYPER_SCORE	DNDS_NORMAL_SCORE	FRACTION_DRIVERS_CLONAL	GENE	IS_RELATED	N_MISSENSE_DRIVER	N_PHASE_CIS	N_PHASE_TRANS	N_TRUNCATING_DRIVER	N_DRIVER
Hepatobiliary Cancer				YES1						
Hepatobiliary Cancer				ANKRD11						
Hepatobiliary Cancer				MAPKAP1						
Hepatobiliary Cancer			0.3333333333333333	TERT		4.0				
Hepatobiliary Cancer				MALT1						
Hepatobiliary Cancer				KMT2C						
Hepatobiliary Cancer			0.0	KMT2B					5.0	
Hepatobiliary Cancer				KMT2A					5.0	
Hepatobiliary Cancer				SMARCB1		1.0				
Hepatobiliary Cancer				SPOP						
Hepatobiliary Cancer				MSI2						
Hepatobiliary Cancer				MSI1						
Hepatobiliary Cancer				ZRSR2		1.0				
Hepatobiliary Cancer				TP53BP1		1.0				
Hepatobiliary Cancer				EPCAM						
Hepatobiliary Cancer				INPPL1					4.0	
Hepatobiliary Cancer				INSR						
Hepatobiliary Cancer			1.0	CASP8		1.0			5.0	6.0
Hepatobiliary Cancer				BCL6						
Hepatobiliary Cancer				BCL2						
Hepatobiliary Cancer				BCL2L1						
Hepatobiliary Cancer				PLK2						
Hepatobiliary Cancer				AKT1						
Hepatobiliary Cancer				AKT2						
Hepatobiliary Cancer				AKT3						
Hepatobiliary Cancer				NKX2-1						
Hepatobiliary Cancer				EIF1AX						
Hepatobiliary Cancer			0.0	INPP4B					1.0	
Hepatobiliary Cancer				INPP4A						
Hepatobiliary Cancer				NTRK3						
Hepatobiliary Cancer				PTP4A1						
Hepatobiliary Cancer				LYN						
Hepatobiliary Cancer				SUZ12						
Hepatobiliary Cancer				NUF2						
Hepatobiliary Cancer				NEGR1						
Hepatobiliary Cancer				SMAD2						
Hepatobiliary Cancer				PMS1						
Hepatobiliary Cancer				PMS2					1.0	
Hepatobiliary Cancer				RAF1		1.0				
Hepatobiliary Cancer			0.0	KRAS		3.0				
Hepatobiliary Cancer				SOCS1					1.0	
Hepatobiliary Cancer				MST1R						
Hepatobiliary Cancer				XIAP						
Hepatobiliary Cancer				GSK3B						
Hepatobiliary Cancer				EGFL7						
Hepatobiliary Cancer			1.0	FAT1					4.0	
Hepatobiliary Cancer				KDM5A						
Hepatobiliary Cancer				KDM5C						
Hepatobiliary Cancer				HLA-B						
Hepatobiliary Cancer				HLA-A						
Hepatobiliary Cancer				NFKBIA						
Hepatobiliary Cancer				EED						
Hepatobiliary Cancer				PREX2						
Hepatobiliary Cancer			0.5	ASXL1					2.0	
Hepatobiliary Cancer				FAM175A						
Hepatobiliary Cancer				ASXL2						
Hepatobiliary Cancer				PIK3R3						
Hepatobiliary Cancer				PIK3R2						
Hepatobiliary Cancer				PIK3R1					1.0	
Hepatobiliary Cancer				PTPRD						
Hepatobiliary Cancer				MYD88						
Hepatobiliary Cancer				STAG2						
Hepatobiliary Cancer				RNF43					6.0	
Hepatobiliary Cancer				HIST1H2BD						
Hepatobiliary Cancer				DCUN1D1						
Hepatobiliary Cancer				RECQL		1.0				
Hepatobiliary Cancer				RAD21						
Hepatobiliary Cancer				RHOA						
Hepatobiliary Cancer				FGF4						
Hepatobiliary Cancer				FGF3						
Hepatobiliary Cancer				ETV1						
Hepatobiliary Cancer				PRDM14						
Hepatobiliary Cancer				ETV6						
Hepatobiliary Cancer				MPL						
Hepatobiliary Cancer				TNFAIP3					1.0	
Hepatobiliary Cancer				BMPR1A						
Hepatobiliary Cancer				AGO2						
Hepatobiliary Cancer				RFWD2						
Hepatobiliary Cancer				EPHA7		1.0				
Hepatobiliary Cancer				RAD51L1						
Hepatobiliary Cancer				EPHA5						
Hepatobiliary Cancer				RAD51L3						
Hepatobiliary Cancer			0.0	EPHA3					4.0	
Hepatobiliary Cancer				MUTYH						
Hepatobiliary Cancer				ABL1						
Hepatobiliary Cancer				IKZF1						
Hepatobiliary Cancer				NCOR1					1.0	
Hepatobiliary Cancer			1.0	TP63					1.0	
Hepatobiliary Cancer				DROSHA						
Hepatobiliary Cancer				RASA1					2.0	
Hepatobiliary Cancer				POLD1						
Hepatobiliary Cancer				FGF19						
Hepatobiliary Cancer				MAPK1						
Hepatobiliary Cancer			0.5	KDM6A		2.0			1.0	3.0
Hepatobiliary Cancer				NBN					1.0	
Hepatobiliary Cancer			1.0	DUSP4					1.0	
Hepatobiliary Cancer				PDCD1						
Hepatobiliary Cancer				PTPRT						
Hepatobiliary Cancer				BCOR					2.0	
Hepatobiliary Cancer				HIST1H1C						
Hepatobiliary Cancer				DICER1					2.0	
Hepatobiliary Cancer				SOS1		1.0				
Hepatobiliary Cancer				WWTR1						
Hepatobiliary Cancer				ID3						
Hepatobiliary Cancer				MET						
Hepatobiliary Cancer				STAT5A						
Hepatobiliary Cancer				NKX3-1						
Hepatobiliary Cancer				CIC					6.0	
Hepatobiliary Cancer				MYCL1						
Hepatobiliary Cancer				ACVR1						
Hepatobiliary Cancer			0.0	LATS2		1.0			1.0	2.0
Hepatobiliary Cancer			0.0	LATS1		1.0				
Hepatobiliary Cancer			1.0	ELF3					3.0	
Hepatobiliary Cancer				RAB35						
Hepatobiliary Cancer				BCL2L11						
Hepatobiliary Cancer				NRAS						
Hepatobiliary Cancer				MLH1						
Hepatobiliary Cancer				GLI1						
Hepatobiliary Cancer				DNMT3B						
Hepatobiliary Cancer				NF2						
Hepatobiliary Cancer				TRAF2						
Hepatobiliary Cancer				DNMT3A						
Hepatobiliary Cancer				RRAGC						
Hepatobiliary Cancer				PIM1						
Hepatobiliary Cancer				TMPRSS2						
Hepatobiliary Cancer				AR						
Hepatobiliary Cancer				RTEL1						
Hepatobiliary Cancer				NPM1						
Hepatobiliary Cancer				BCL10						
Hepatobiliary Cancer				DIS3						
Hepatobiliary Cancer			0.0	PTPRS					2.0	
Hepatobiliary Cancer			0.0	GRIN2A					1.0	
Hepatobiliary Cancer				BRAF						
Hepatobiliary Cancer				GNA11						
Hepatobiliary Cancer				SDHA						
Hepatobiliary Cancer				PDPK1						
Hepatobiliary Cancer				BAP1						
Hepatobiliary Cancer				SDHB		1.0				
Hepatobiliary Cancer				SDHD						
Hepatobiliary Cancer				SH2B3						
Small Cell Lung Cancer				TAP1						
Small Cell Lung Cancer				ERRFI1						
Small Cell Lung Cancer				STK19						
Small Cell Lung Cancer				CRKL						
Small Cell Lung Cancer				STK11						
Small Cell Lung Cancer				MEN1						
Small Cell Lung Cancer				B2M						
Small Cell Lung Cancer				TAP2						
Small Cell Lung Cancer				PMAIP1						
Small Cell Lung Cancer				CDC73						
Small Cell Lung Cancer				PIK3CA		1.0				
Small Cell Lung Cancer				PIK3CB						
Small Cell Lung Cancer				PIK3CD						
Small Cell Lung Cancer				PIK3CG						
Small Cell Lung Cancer				IGF1R						
Small Cell Lung Cancer				WHSC1L1						
Small Cell Lung Cancer				NUP93						
Small Cell Lung Cancer				TCEB1						
Small Cell Lung Cancer				PIK3C2G						
Small Cell Lung Cancer				CSF3R						
Small Cell Lung Cancer				PIK3C3						
Small Cell Lung Cancer				GATA2						
Small Cell Lung Cancer				GATA3						
Small Cell Lung Cancer				GATA1						
Small Cell Lung Cancer				CCND1						
Small Cell Lung Cancer				MAX						
Small Cell Lung Cancer				CCND3						
Small Cell Lung Cancer				CCND2						
Small Cell Lung Cancer				ERBB2						
Small Cell Lung Cancer				PTEN		1.0				
Small Cell Lung Cancer				NTHL1						
Small Cell Lung Cancer				CTCF					1.0	
Small Cell Lung Cancer				IL7R						
Small Cell Lung Cancer				CDKN1B						
Small Cell Lung Cancer				CDKN1A						
Small Cell Lung Cancer				RIT1						
Small Cell Lung Cancer				TRAF7						
Small Cell Lung Cancer				XPO1						
Small Cell Lung Cancer				CSDE1						
Small Cell Lung Cancer				MST1						
Small Cell Lung Cancer				SOX17						
Small Cell Lung Cancer				JAK2						
Small Cell Lung Cancer				JAK3						
Small Cell Lung Cancer				NF1						
Small Cell Lung Cancer				JAK1					2.0	
Small Cell Lung Cancer				FAM123B						
Small Cell Lung Cancer				TMEM127						
Small Cell Lung Cancer				BLM						
Small Cell Lung Cancer				PPARG						
Small Cell Lung Cancer				HIST2H3D						
Small Cell Lung Cancer				HIST2H3C						
Small Cell Lung Cancer				RPS6KA4						
Small Cell Lung Cancer				CBL					1.0	
Small Cell Lung Cancer				PRDM1						
Small Cell Lung Cancer				EIF4A2						
Small Cell Lung Cancer				MAP3K1						
Small Cell Lung Cancer				SESN1						
Small Cell Lung Cancer				SESN2						
Small Cell Lung Cancer				SESN3						
Small Cell Lung Cancer				SMAD4						
Small Cell Lung Cancer				RET						
Small Cell Lung Cancer				SMAD3						
Small Cell Lung Cancer				SMO						
Small Cell Lung Cancer				POLE						
Small Cell Lung Cancer				REL						
Small Cell Lung Cancer				FH						
Small Cell Lung Cancer				PARK2						
Small Cell Lung Cancer				TSC2						
Small Cell Lung Cancer				TSC1						
Small Cell Lung Cancer				NCOA3						
Small Cell Lung Cancer				RBM10						
Small Cell Lung Cancer				INHA						
Small Cell Lung Cancer				RXRA						
Small Cell Lung Cancer				PRKAR1A						
Small Cell Lung Cancer				YAP1						
Small Cell Lung Cancer				ALK						
Small Cell Lung Cancer				ARID5B						
Small Cell Lung Cancer				LMO1						
Small Cell Lung Cancer				FOXO1						
Small Cell Lung Cancer				PBRM1						
Small Cell Lung Cancer				PRKD1						
Small Cell Lung Cancer				CDC42						
Small Cell Lung Cancer				H3F3B						
Small Cell Lung Cancer				FLCN					1.0	
Small Cell Lung Cancer				EGFR						
Small Cell Lung Cancer				HNF1A					1.0	
Small Cell Lung Cancer				CTNNB1						
Small Cell Lung Cancer				PLCG2						
Small Cell Lung Cancer				ERF						
Small Cell Lung Cancer				ERG						
Small Cell Lung Cancer				MITF						
Small Cell Lung Cancer				RPTOR						
Small Cell Lung Cancer				MYOD1						
Small Cell Lung Cancer				CDK12						
Small Cell Lung Cancer				KLF4						
Small Cell Lung Cancer				PGR						
Small Cell Lung Cancer				CXCR4						
Small Cell Lung Cancer				RYBP						
Small Cell Lung Cancer				STAT5B						
Small Cell Lung Cancer				MDC1						
Small Cell Lung Cancer				SUFU						
Small Cell Lung Cancer				HGF						
Small Cell Lung Cancer				PHOX2B						
Small Cell Lung Cancer				HOXB13						
Small Cell Lung Cancer				E2F3						
Small Cell Lung Cancer				CALR						
Small Cell Lung Cancer				MAP3K13						
Small Cell Lung Cancer				MAP3K14						
Small Cell Lung Cancer				CREBBP					1.0	
Small Cell Lung Cancer				SMARCD1						
Small Cell Lung Cancer				SPRED1						
Small Cell Lung Cancer				FAM58A						
Small Cell Lung Cancer				VTCN1						
Small Cell Lung Cancer				ARAF						
Small Cell Lung Cancer				IKBKE						
Small Cell Lung Cancer				FGFR4						
Small Cell Lung Cancer				RARA						
Small Cell Lung Cancer				NFE2L2		1.0				
Small Cell Lung Cancer				CBFB						
Small Cell Lung Cancer				CDH1						
Small Cell Lung Cancer				CDKN2B						
Small Cell Lung Cancer				CDKN2C						
Small Cell Lung Cancer				CDKN2A						
Small Cell Lung Cancer				BARD1						
Small Cell Lung Cancer				CENPA						
Small Cell Lung Cancer				ARID1B						
Small Cell Lung Cancer				ARID1A					2.0	
Small Cell Lung Cancer				CYLD						
Small Cell Lung Cancer				WHSC1						
Small Cell Lung Cancer			0.25	APC					6.0	
Small Cell Lung Cancer				PAK7						
Small Cell Lung Cancer				PAK1						
Small Cell Lung Cancer				RECQL4						
Small Cell Lung Cancer				FOXP1						
Small Cell Lung Cancer				SDHC						
Small Cell Lung Cancer				FUBP1						
Small Cell Lung Cancer				RRAS						
Small Cell Lung Cancer				CYSLTR2						
Small Cell Lung Cancer				MYCN						
Small Cell Lung Cancer				U2AF1						
Small Cell Lung Cancer				CCNE1						
Small Cell Lung Cancer				IGF2						
Small Cell Lung Cancer				IGF1						
Small Cell Lung Cancer				TCF3		1.0				
Small Cell Lung Cancer				ARID2						
Small Cell Lung Cancer				TEK						
Small Cell Lung Cancer				XRCC2						
Small Cell Lung Cancer				SMYD3						
Small Cell Lung Cancer				EIF4E						
Small Cell Lung Cancer				EPAS1						
Small Cell Lung Cancer				MGA						
Small Cell Lung Cancer				IRF4						
Small Cell Lung Cancer				MEF2B						
Small Cell Lung Cancer				NSD1						
Small Cell Lung Cancer				BTK						
Small Cell Lung Cancer				PDGFRB						
Small Cell Lung Cancer				PDGFRA						
Small Cell Lung Cancer				ATM						
Small Cell Lung Cancer				ZFHX3						
Small Cell Lung Cancer				ATR						
Small Cell Lung Cancer				BRIP1						
Small Cell Lung Cancer				FLT4						
Small Cell Lung Cancer				FLT3						
Small Cell Lung Cancer				FLT1						
Small Cell Lung Cancer				MRE11A						
Small Cell Lung Cancer				SLX4					1.0	
Small Cell Lung Cancer				MAPK3						
Small Cell Lung Cancer				DNAJB1						
Small Cell Lung Cancer				CSF1R						
Small Cell Lung Cancer				RPS6KB2						
Small Cell Lung Cancer				FANCC						
Small Cell Lung Cancer				FANCA						
Small Cell Lung Cancer				DOT1L						
Small Cell Lung Cancer				FBXW7						
Small Cell Lung Cancer				TGFBR2						
Small Cell Lung Cancer				TGFBR1						
Small Cell Lung Cancer				TET1						
Small Cell Lung Cancer				TET2						
Small Cell Lung Cancer				FOXL2						
Small Cell Lung Cancer				EP300						
Small Cell Lung Cancer				KNSTRN						
Small Cell Lung Cancer				IRS1						
Small Cell Lung Cancer				IRS2						
Small Cell Lung Cancer				KEAP1						
Small Cell Lung Cancer				SHOC2						
Small Cell Lung Cancer				BABAM1						
Small Cell Lung Cancer				RAD52						
Small Cell Lung Cancer				CDK6						
Small Cell Lung Cancer				RAD50						
Small Cell Lung Cancer				CDK8						
Small Cell Lung Cancer				MSH2						
Small Cell Lung Cancer				MSH3						
Small Cell Lung Cancer				ERCC4						
Small Cell Lung Cancer				ERCC5						
Small Cell Lung Cancer				MSH6						
Small Cell Lung Cancer				EZH1						
Small Cell Lung Cancer				EZH2						
Small Cell Lung Cancer				MCL1						
Small Cell Lung Cancer				SOX2						
Small Cell Lung Cancer				BBC3						
Small Cell Lung Cancer				SMARCA4						
Small Cell Lung Cancer				CEBPA						
Small Cell Lung Cancer				RICTOR						
Small Cell Lung Cancer				AXIN2						
Small Cell Lung Cancer				AXIN1						
Small Cell Lung Cancer				RAD54L						
Small Cell Lung Cancer				FYN						
Small Cell Lung Cancer				RB1					3.0	
Small Cell Lung Cancer				MDM4						
Small Cell Lung Cancer				MED12						
Small Cell Lung Cancer				AURKA						
Small Cell Lung Cancer				AURKB						
Small Cell Lung Cancer				PRKCI						
Small Cell Lung Cancer				GREM1						
Small Cell Lung Cancer				RAC2						
Small Cell Lung Cancer				RAC1						
Small Cell Lung Cancer				CARD11						
Small Cell Lung Cancer				HIST1H3B						
Small Cell Lung Cancer				HIST1H3C						
Small Cell Lung Cancer				HIST1H3A						
Small Cell Lung Cancer				HIST1H3F						
Small Cell Lung Cancer				HIST1H3G						
Small Cell Lung Cancer				HIST1H3D						
Small Cell Lung Cancer				HIST1H3E						
Small Cell Lung Cancer				HIST1H3J						
Small Cell Lung Cancer				PDCD1LG2						
Small Cell Lung Cancer				HIST1H3H						
Small Cell Lung Cancer				HIST1H3I						
Small Cell Lung Cancer				NOTCH4					1.0	
Small Cell Lung Cancer				NOTCH1						
Small Cell Lung Cancer				NOTCH2						
Small Cell Lung Cancer				NOTCH3						
Small Cell Lung Cancer				MTOR						
Small Cell Lung Cancer				PTCH1						
Small Cell Lung Cancer				CRLF2						
Small Cell Lung Cancer				KMT5A						
Small Cell Lung Cancer				PPP4R2						
Small Cell Lung Cancer				AXL						
Small Cell Lung Cancer				GPS2						
Small Cell Lung Cancer				DNMT1						
Small Cell Lung Cancer				FAM46C						
Small Cell Lung Cancer				INHBA						
Small Cell Lung Cancer				H3F3C						
